Title,Link,Description,Tags
"""Subsidy for Quality Certification"" under ""Motivation of Entrepreneurs to Start Industries and Fiscal Assistance to Industries - Various incentives""",https://www.myscheme.gov.in/schemes/sqc-mesifai-vi,"""Subsidy for Quality Certification"" under ""Motivation of Entrepreneurs to Start Industries and Fiscal Assistance to Industries - Various incentives"" is a scheme by the Industries and Commerce Dept, Puducherry. An assistance is granted for a maximum of 3 quality certifications @ 50% of the cost.","Quality, Certification, Industry, Entrepreneur, MSME, Business"
"""Training in Silk"" Component of the ""Development of Silk"" Scheme",https://www.myscheme.gov.in/schemes/ts-ds,"The scheme aims to revamp the silk weaving industry and generate employment. It offers comprehensive one-year training to equip individuals with the necessary skills. The objective is to develop silk and silk-based industry, to train rural youth in silk weaving and to generate employment thereby.","Skill, Training, Silk, Industry, Employment, Youth"
"""Subsidy to Pollution Control Equipment"" under ""Motivation of Entrepreneurs to Start Industries and Fiscal Assistance to Capital Intensive Industries""",https://www.myscheme.gov.in/schemes/spce-mesifa-cii,"Through ""Subsidy to Pollution Control Equipment"", the units which are installing pollution control equipment will be granted subsidy @ 25% up to a max. of ₹5,00,000/-. The applications are accepted offline in the prescribed form available on the Official Website of the Department.","Subsidy, Pollution, Equipment, MSME, Business, Industry"
"'Financial Assistance for Setting Up of Sales Emporia by Industrial Associations, Handicrafts Societies and Recognized Institutions' under 'Marketing And Publicity'",https://www.myscheme.gov.in/schemes/fasuseiahsri-mp,"In this scheme, financial support will be provided via the Industrial Associations, Handicrafts Societies and Recognized Institutions for promotion of Handicrafts, Coir, Jute, Micro and Small Industrial products, i.e. for acquiring suitable buildings/premises & providing infrastructure facilities.","Sales, MSME, Business, Emporia, Handicraft, Coir, Infrastructure"
"'Organizing/ Participation in Exhibitions /Trade Fairs /Expo /Seminars /Investors Meets, etc' under 'Marketing And Publicity'",https://www.myscheme.gov.in/schemes/opetfesime-mp,"Through this scheme, Promotion Campaigns, Exhibitions, Trade Fairs, Investors Meets, Seminars etc., are arranged in important towns/cities of India and abroad, to attract industries to invest in Puducherry. This will help them in increasing the marketability of these products.","Exhibition, Marketing, Investment, Campaign, Handicraft, Honorarium"
"'Grant-in-Aid to Industrial Association, CII, Industrial NGOs for Promotion of SME Clusters' under 'Marketing And Publicity'",https://www.myscheme.gov.in/schemes/giaiacinpsc,"Through this scheme, financial assistance is provided to the Industrial Associations, CII, and Industrial NGOs for the promotion of the SME Cluster. The financial assistance is 75% of the actual cost, subject to a maximum of ₹3,00,000/- per unit in cluster.","Industry, NGO, Marketing, Publicity, Financial Assistance"
"40% Subsidy On Hank Yarn, Dyes & Chemicals Scheme",https://www.myscheme.gov.in/schemes/40shydcs,"The ""40% subsidy on Hank Yarn, Dyes & Chemicals Scheme"" is a Subsidy Scheme by the Dept. of Handlooms & Textiles, Govt. of Andhra Pradesh. The assistance will be in the form of Grant from the State Govt. The subsidy will be available only on purchases / procurements from NHDC & APCO.","Subsidy, Handloom, Weaver"
'Rent Subsidy for Sales Emporia Established by Handicrafts / Micro & Small Industries Emporium' under 'Marketing And Publicity',https://www.myscheme.gov.in/schemes/rsseehmsie-mp,"In this scheme, financial support will be provided via the Industrial Associations, Handicrafts Societies and Recognized Institutions for promotion of Handicrafts, Coir, Jute, Micro and Small Industrial products, i.e. for acquiring suitable buildings/premises and providing infrastructure facilities.","Rent, Subsidy, Handicrafts, MSME, Business, Showroom"
25% Capital Investment Subsidy Scheme,https://www.myscheme.gov.in/schemes/25-ciss,The Union Territory of Lakshadweep has implemented the scheme “25% Capital Investment Subsidy” to provide financial assistance to local entrepreneurs for promoting Micro and small Enterprises in Lakshadweep.,"Capital, Investment, Subsidy, Entrepreneur, Unemployed Youth"
6% Interest Subsidy on Loans taken through Banks up to a Limit of Rs.5 Lakh for Self-Employment,https://www.myscheme.gov.in/schemes/6islbse,"The scheme aims to promote self-employment among scheduled tribe (ST) individuals by making business loans affordable. Under this scheme, ST beneficiaries availing loans for self-employment are provided a interest subsidy to reduce financial burden and encourage entrepreneurship.","Loan, Subsidy, Employment, Scheduled Tribe, Tribal"
Ayush Oushadhi Gunvatta Evam Uttpadan Samvardhan Yojana,https://www.myscheme.gov.in/schemes/aogeusy,The scheme aims to enhance India's manufacturing capabilities and exports of traditional medicines and health promotion products under the initiative of Atmanirbhar Bharat.,"Ayush Drugs, Pharmacovigilance, Manufacturing Capabilities, Financial Assistance, Research And Development"
Back Ended Interest Subsidy (BEIS),https://www.myscheme.gov.in/schemes/beis,"""Back Ended Interest Subsidy"" by the Govt of Tamil Nadu, is introduced with the objective of reducing financial burdens of all new micro and small manufacturing enterprises who have already availed loans from banks/ other government organizations by assisting them through a subsidy on term loans.","Interest, Subsidy, MSME, Enterprise, Loan"
"Banglashree for Micro, Small and Medium Enterprises: Interest Subsidy on Term Loan (IS)",https://www.myscheme.gov.in/schemes/bis,"“Interest Subsidy on Term Loan (IS)” incentives under “Banglashree for MSMEs” scheme implemented by the MSMEs Dept., Government of West Bengal, aims to provide Interest Subsidy on annual interest liability on the Term Loan borrowed from a Commercial Bank to an eligible micro or small enterprise.","MSME, Incentives, Interest Subsidy, Financial Assistance, Term Loan, Entrepreneurship"
"Banglashree for Micro, Small and Medium Enterprises: Subsidy for State Goods and Services Tax (SGST)",https://www.myscheme.gov.in/schemes/bmsmesgst,"“Subsidy for State Goods and Services Tax (SGST)” incentives under “Banglashree for MSMEs” scheme implemented by the MSMEs Dept., Government of West Bengal, aims to provide refunds for net SGST paid to the Government of West Bengal.","MSME, Incentives, State Goods And Services Tax, SGST, Entrepreneurship, Subsidy, Reimbursement"
"Banglashree for Micro, Small and Medium Enterprises: Subsidy for Work Force Welfare Assistance (WWAS)",https://www.myscheme.gov.in/schemes/bmsmewwas,"“Subsidy for Work Force Welfare Assistance (WWAS)” incentives under “Banglashree for MSMEs” scheme implemented by the MSMEs Dept., Government of West Bengal, aims to provide reimbursement of expenditure incurred for paying contribution towards Employees State Insurance (ESI) and Employees Provident.","MSME, Incentives, Work Force Welfare, Financial Assistance, Entrepreneurship, Subsidy, Reimbursement, WWAS"
"Banglashree for Micro, Small and Medium Enterprises: State Capital Investment Subsidy (CIS)",https://www.myscheme.gov.in/schemes/cis,"“State Capital Investment Subsidy (CIS)” incentives under “Banglashree for MSMEs” scheme implemented by the MSMEs Department, Government of West Bengal, aims to provide Capital Investment Subsidy for its approved project to an eligible micro or small enterprise.","MSME, Incentives, Subsidy, Financial Assistance, Entrepreneurship"
"Banglashree for Micro, Small and Medium Enterprises: Subsidy on Stamp Duty and Registration Fee (SDRFS)",https://www.myscheme.gov.in/schemes/sdrfs,"“Subsidy on Stamp Duty and Registration Fee (SDRFS)” incentives under “Banglashree for MSMEs” scheme implemented by the MSMEs Dept., Government of West Bengal, provides a reimbursement of stamp duty and registration fee paid by the eligible enterprises for the purpose of registration of documents.","MSME, Incentives, Stamp Duty, Financial Assistance, Entrepreneurship, Subsidy, Registration Fee, Reimbursement"
"Banglashree for Micro, Small and Medium Enterprises: Subsidy for Patent Registration (PRS)",https://www.myscheme.gov.in/schemes/bmsmeprs,"“Subsidy for Patent Registration (PRS)” incentives under “Banglashree for MSMEs” scheme implemented by the MSMEs Dept., Government of West Bengal, aims to provide reimbursement of expenditure incurred for obtaining Patent Registration.","MSME, Incentives, Patent Registration, Entrepreneurship, Subsidy, Reimbursement, PRS"
"Banglashree for Micro, Small and Medium Enterprises: Subsidy for Standard Quality Compliance (SCCS)",https://www.myscheme.gov.in/schemes/bmsmesccs,"“Subsidy for Standard Quality Compliance (SCCS)” incentives under “Banglashree for MSMEs” scheme implemented by the MSMEs Dept., Government of West Bengal, aims to provide reimbursement of the expenditure incurred for obtaining certification from approved Institutions/ Research Laboratories.","MSME, Incentives, Standard Quality Compliance, Certification, Entrepreneurship, Subsidy, Reimbursement, SCCS"
"Banglashree for Micro, Small and Medium Enterprises: Subsidy for Energy Efficiency (EES)",https://www.myscheme.gov.in/schemes/ees,"“Subsidy for Energy Efficiency (EES)” incentives under “Banglashree for MSMEs” scheme implemented by the MSMEs Dept., Government of West Bengal, aims to provide a reimbursement for the cost of energy and installations for energy conservation as per energy audit.","MSME, Incentives, Energy Efficiency, Entrepreneurship, Subsidy"
"Banglashree for Micro, Small and Medium Enterprises: Power Subsidy (PS)",https://www.myscheme.gov.in/schemes/bmsmeps,"“Power Subsidy (PS)” incentives under “Banglashree for MSMEs” scheme implemented by the MSMEs Dept., Government of West Bengal, aims to provide power subsidy on the electricity consumed for the manufacturing activity to an eligible micro or small enterprise.","MSME, Incentives, Power Subsidy, Entrepreneurship, Subsidy"
"Banglashree for Micro, Small and Medium Enterprises: Subsidy for Water Conservation/Environment Compliance (WCS)",https://www.myscheme.gov.in/schemes/bmsmewcs,"“Subsidy for Water Conservation/Environment Compliance” incentives  by the MSMEs Dept., Government of West Bengal, aims to provide reimbursement of expenditure incurred by it towards the cost of captive Effluent Water Treatment Plant for wastewater recycling and/ or other pollution control devices.","MSME, Incentives, Water Conservation, Environment Compliance, Entrepreneurship, Subsidy, Reimbursement, WCS"
