Title,Link,Description,Tags
"Mission Saksham Anganwadi & Poshan 2.0, DNH & DD",https://www.myscheme.gov.in/schemes/ss-dadra-and-nagar-haveli-and-daman-and-diu,"The Union Territory of Dadra & Nagar Haveli and Daman & Diu has successfully launched the ""Mission Saksham Anganwadi & Poshan 2.0"" scheme  to provides nutritional support for children below 6 years of age, Pregnant Women and Lactating Mothers (PW&LM), Adolescent Girls (14-18 years).","Pregnant Women, Lactating Mothers, Children 0 To 6 Years"
Scholarship Scheme for Girl Children of Workers of Jute Mills/MSME JDP Units,https://www.myscheme.gov.in/schemes/ssfgcojmmw,"National Jute Board Act, 2008 provides to “secure better working conditions and provisions and improve amenities and incentives for workers engaged in the jute industry.”","Scholarship, Worker Children, Girl, Education, Welfare"
Mission Shakti- DNH & DD,https://www.myscheme.gov.in/schemes/shakti,"Mission Shakti is a Government of India umbrella scheme (2021–26) for women’s safety, security, and empowerment. It follows a life-cycle approach via Sambal (safety) and Samarthya (empowerment), strengthening services like One Stop Centres, Women Helpline (181), and Shakti Sadans.","Sambal, Samarthya, One Stop Centre, Women Helpline 181, Beti Bachao Beti Padhao, Nari Adalat, Pradhan Mantri Matru Vandana Yojana, Shakti Sadan, Sakhi Niwas, Palna, SANKALP Hub For Empowerment Of Women"
Pension Scheme to Widow- DNH & DD,https://www.myscheme.gov.in/schemes/psw,"The scheme is implemented by the Social Welfare Department, aims to provide financial assistance to widows aged between 18-59 years. The scheme offers ₹1,000/- per month to help meet their basic needs, ensuring public assistance for widows in need of support to maintain a dignified life.",Widow
Women’s Instinct for Developing and Ushering in Scientific Heights & Innovation,https://www.myscheme.gov.in/schemes/widushi,'WIDUSHI' programme aims to encourage and support senior women scientists to conduct research in interdisciplinary areas of Science and Technology.,"WIDUSHI, Woman, KIRAN, Scientist, Retired, Fellowship, Research"
WISE Post-Doctoral Fellowship,https://www.myscheme.gov.in/schemes/wise-pdf,“WISE Post-Doctoral Fellowship” is a new programme of the Department of Science & Technology that aims to provide opportunities to women scientists & technologists between the age group of 27-60 years who want to continue their research as bench-level scientists in basic and applied sciences.,"WISE, Post-Doctoral, Fellowship, KIRAN, Woman, Research"
Assistance for Delivery of a Child or the Miscarriage of Pregnancy or the Termination of Pregnancy,https://www.myscheme.gov.in/schemes/adcmptp,"The scheme ""Assistance for Delivery of a Child or the Miscarriage of Pregnancy or the Termination of Pregnancy"" was launched by the Art and Culture Department, Government of Tamil Nadu. The scheme aims to give financial assistance for the delivery of a child, miscarriage, or termination of pregnancy","Financial Assistance, Pregnant Women, Child"
Assistance for Daughter's Marriage,https://www.myscheme.gov.in/schemes/afdm,"Under this scheme, financial assistance of ₹25,000/- per girl is provided for a maximum of two marriageable daughters of widows of ex-servicemen up to the rank of Havaldar, who are not receiving a Marriage Grant from the Kendriya Sainik Board.","Financial Assistance, Marriage, Widow, Daughter, Ex-servicemen, Sainik"
Comprehensive Educational Loan Scheme - Sikkim,https://www.myscheme.gov.in/schemes/cels-s,"The ""Comprehensive Educational Loan Scheme"" was launched by the Department of Personnel, and Reforms, Training, Public Grievances, Government of Sikkim. The scheme aims to provide loans free of interest for the duration of one particular course of study with one one-year moratorium period offered...","Education, Financial Assistance, Student"
Concessional Bus Travel Facility to Women above 60 years of age- Punjab,https://www.myscheme.gov.in/schemes/cbtfw60ya-p,"Under the scheme, all the women of 60 years and above residing in the State of Punjab have been given the benefit w.e.f. 12.11.1999 for 50% concession in bus fare in the Punjab Roadways and Pepsu Road Transport Corporation Buses.","Bus Travel, Woman, Concessional Bus Fare, Senior Citizen"
Cycle Distribution Scheme,https://www.myscheme.gov.in/schemes/cds,"Under this scheme, tribal girl students in Class 11th who travel more than 2 km to reach school and did not receive a bicycle in Class 9th are given a cash amount equivalent to the cost of a bicycle.","Cycle, Bicycle, Girl Student, Scheduled Tribe"
Cycle Sahayata Yojana,https://www.myscheme.gov.in/schemes/csy-j,"""Cycle Sahayata Yojana"" is a scheme by the Department of Labour, Employment, Training & Skill Development Govt of Jharkhand. Applications for this scheme are accepted online through the official website of the department. In this scheme, bicycles are provided to the women workers.","Woman, Construction Worker, Social Welfare"
Concessional Bus Travel Facility to Women above 60 years of age- Punjab,https://www.myscheme.gov.in/schemes/cbtfw60ya-p,"Under the scheme, all the women of 60 years and above residing in the State of Punjab have been given the benefit w.e.f. 12.11.1999 for 50% concession in bus fare in the Punjab Roadways and Pepsu Road Transport Corporation Buses.","Bus Travel, Woman, Concessional Bus Fare, Senior Citizen"
Cycle Distribution Scheme,https://www.myscheme.gov.in/schemes/cds,"Under this scheme, tribal girl students in Class 11th who travel more than 2 km to reach school and did not receive a bicycle in Class 9th are given a cash amount equivalent to the cost of a bicycle.","Cycle, Bicycle, Girl Student, Scheduled Tribe"
Cycle Sahayata Yojana,https://www.myscheme.gov.in/schemes/csy-j,"""Cycle Sahayata Yojana"" is a scheme by the Department of Labour, Employment, Training & Skill Development Govt of Jharkhand. Applications for this scheme are accepted online through the official website of the department. In this scheme, bicycles are provided to the women workers.","Woman, Construction Worker, Social Welfare"
Dai Didi Mobile Clinic Scheme,https://www.myscheme.gov.in/schemes/ddmcs,"Government of Chhattisgarh state, started a scheme named ""Dai Didi Clinic Scheme"" in 2020.","Free Treatment, Medicine, Women Health"
Deen Dayal Antyodaya Yojana - National Urban Livelihoods Mission (DAY-NULM): Self-Help Group - Uttarakhand,https://www.myscheme.gov.in/schemes/daynulmshguk,"The scheme aims to empower urban poor women in Uttarakhand by promoting the formation of self-help groups, improving their livelihoods, and supporting them in income-generating and self-employment activities through financial incentives, bank loans, and government subsidies.","Self-Employment, Loan, Urban Area, Employment, Self-Help Group"
Deen Dayal Upadhyaya Bunkar Yojana,https://www.myscheme.gov.in/schemes/dduby,"DDUBY is a government initiative in Arunachal Pradesh to provide affordable credit to women weavers, offering an interest subvention of 7% on short-term loans and working capital requirements.","Women Weavers, Loan, Women Empowerment"
Delhi Pension Scheme To Women In Distress (Widow Pension),https://www.myscheme.gov.in/schemes/dpswdwp,"Delhi Pension Scheme to Women in Distress is a welfare scheme to provide social security by way of financial assistance to widows, divorced, separated, abandoned, deserted or destitute women in the age group of 18 years of lifelong who do not have adequate means of subsistence and are poor & needy.","Widow, Pension, Distress, Social Welfare"
Female Child Birth Gift Scheme (HPBOCWWB),https://www.myscheme.gov.in/schemes/fcbghpbocwwb,"The ""Female Child Birth Gift Scheme"" by the HPBOCWWB offers ₹51,000/- for each of two daughters of registered beneficiaries. The amount is deposited in a Fixed Deposit Receipt (FDR) and can be withdrawn once the daughter turns 18, ensuring long-term financial security.","Construction Workers, Building Worker, Girl Child, Women, Financial Support"
Financial Assistance For The Marriage Of Daughters Of Poor Widows And Orphan Girls,https://www.myscheme.gov.in/schemes/famdpwog,This is a welfare scheme by the GNCTD to provide financial assistance to poor widows for performing the marriage of their daughters and to provide financial assistance to the guardians including Homes/Institutions or foster parents of an orphan girl or an orphan girl for her marriage.,"Financial Asisstance, Marriage, Widow, Orphan, Girl Child"
Financial Assistance To Dependent Children Of Widows And Destitute Women,https://www.myscheme.gov.in/schemes/fsdcwdw,"The scheme ""Financial Assistance To Dependent Children of Widows And Destitute Women"" is a Social Welfare scheme by the Dept. of Social Welfare, Women & Child Development, Govt. of Chandigarh; to extend financial assistance (₹ 1000/- per month per child) to children who are fatherless or orphan.","Women, Widow, Social Welfare, Financial Assistance, Destitute"
Financial Assistance To Women And Girl Acid Attack Victims,https://www.myscheme.gov.in/schemes/fawgav,"The scheme “Financial Assistance to Women and Girls Acid Attack Victims” by the Govt. of Haryana, provides financial assistance in the form of a monthly pension to the women/girls residing in Haryana who have suffered disfigurement of any part of the body or have become disabled due to acid attack.","Acid Attack, Woman, Girl, Social Welfare, Victim, Financial Asisstance"
Financial Assistance To Poor & Needy Widow Women,https://www.myscheme.gov.in/schemes/fapnw,"""Financial Assistance to Poor & Needy Widow Women"" is a scheme by the Department of Social Welfare, Govt. of Manipur. The objective of the scheme is to provide social security by way of financial assistance to widows in the age group of 18-40 years.","Women, Financial Assistance, Social Welfare"
Financial Assistance for Daughter's Marriage (UKBOCWWB),https://www.myscheme.gov.in/schemes/afdmcw,"The scheme aims to provide financial assistance of ₹51,000/- per marriage for the marriage of registered construction workers themselves or for the marriage of up to two daughters.","Labour, Marriage, Construction Worker, Girl Marriage"
