Title,Link,Description,Tags
Financial Assistance for ANM/GNM/Technical Courses,https://www.myscheme.gov.in/schemes/faanmgnmtc,"The scheme aims to provide assistance to the youths of the Tea Tribes and Adivasi Community for training in job-assured technical and professional Diploma and Degree courses. It supports training for courses like ANM, GNM, and Para-Medical, with a minimum duration of one year.","Health, Financial Assistance, Medical, Skill, Training, Nurse"
Early Intervention Centre for Infants and Young Children with Hearing Impairment,https://www.myscheme.gov.in/schemes/eicfiaycwhi,"The ""Early Intervention Centre for Infants and Young Children with Hearing Impairment"" was launched by the Department for the Welfare of Differently Abled Persons, Government of Tamil Nadu. Under this scheme, Infants and young children with hearing impairment are given training to develop speech.","Disability, Young Children, Hearing Impairment, Infant"
"Early Intervention Centre for Children with Cerebral Palsy in SRTC, Chennai and Tiruchirapalli Districts",https://www.myscheme.gov.in/schemes/eicccpsrtcctd,"The ""Early Intervention Centre for Children with Cerebral Palsy in SRTC, Chennai and Tiruchirapalli Districts"" was launched by the Department for the Welfare of Differently Abled Persons, Tamil Nadu. Under this scheme, stimulation training is given to the children affected with cerebral palsy.","Differently Abled Person, Cerebral Palsy, Children, Infants"
Early Intervention Centres for Children with Autism,https://www.myscheme.gov.in/schemes/eicca,"The ""Early Intervention Centres for Children with Autism"" was launched by the Department for the Welfare of Differently Abled Persons, Government of Tamil Nadu. Under this scheme, Early intervention programme emphasizes attending to social stimuli, imitation skills, language comprehension and usage.","Autism, Differently Abled Person, Skill, Social Welfare"
Employability Excellence with College Education & Learning (EXCEL),https://www.myscheme.gov.in/schemes/excel,The EXCEL program is a skill development initiative by the Jharkhand Government targeting 10+2 pass-out or university-level students. It integrates skill training with traditional education programs in colleges to improve employability.,"Skill Development, Training, Computer"
Employees' Pension Scheme,https://www.myscheme.gov.in/schemes/eps,"The scheme ensures retirement security for employees covered under the EPF Act, offering monthly pensions, family pensions, and withdrawal benefits. It targets workers in organised sectors, providing financial support post-retirement, during disability, or to dependents after the member’s death.","Employment, Pension, Retirement, Senior Citizen, EPFO"
Empowering Schedule Tribe/Schedule Caste Communities Using Information And Communication Technology Tools,https://www.myscheme.gov.in/schemes/estsccictt,"The scheme aims to provide Information Technology related trainings free of cost to the Schedule Tribe (ST) and Schedule Caste (SC) communities. Benefits include basic computer skills and job-oriented Information Technology training courses, intended for citizens, students, local youth, etc.","Technology, Training, Schedule Tribe, Schedule Caste, Student, Youth, Skill"
"Employment Subsidy Scheme, 2017",https://www.myscheme.gov.in/schemes/ess-2017,"The scheme aims to create an environment conducive for attracting investment in Goa, incentivise existing units, and boost local employment. It provides a subsidy based on the percentage of Goan employees hired, restricting reimbursement to ₹7,000/- per Goan employee per month.","Industry, Tourism, Enterprise, Employee, Subsidy, Employment, Investment"
Empower ST/SC Communities using ICT Tools through IT Knowledge Centre (ITKC),https://www.myscheme.gov.in/schemes/estsccicttitkc,"""Empower ST/SC Communities using ICT Tools through IT Knowledge Centre (ITKC)"" by the Department of Information Technology, Electronics and Communication, Government of Goa aims to create a large pool of computer literate manpower and to make introducing e-governance solutions meaningful.","Scheduled Caste, Scheduled Tribe, Skill, Knowledge, Literacy"
Establishing Aavin Parlour for Differently Abled Persons,https://www.myscheme.gov.in/schemes/eapfdap,"The 'Establishing Aavin Parlour for Differently Abled Persons' scheme was launched by the Department for the Welfare of Differently Abled Persons, Govt. of Tamil Nadu. The scheme aims to create self-employment avenues for differently abled persons, the govt. has issued orders to establish Parlour.","Employment, Differently Abled Person, Aavin Parlour"
Employment Linked Skill Training Programme (ELSTP),https://www.myscheme.gov.in/schemes/rpyelstp,"The scheme aims to provide free, self-employment-oriented training courses to unemployed/school dropouts/other disadvantaged youth of the state. It is a state-sponsored scheme that offers training in fields such as IT, healthcare, agriculture, beauty and wellness, electronics, and more.","Self-employment, Skill Training, Youth, ELSTP, Employment"
Bihar State Journalist Insurance Scheme,https://www.myscheme.gov.in/schemes/bsjis,"The Bihar State Journalist Insurance Scheme, 2014, is launched by the Information & Public Relations Department, Government of Bihar. It aims to provide financial benefits & facilities under a group mediclaim & personal accident insurance scheme to working media representatives in the state of Bihar","Journalist, Mediclaim, Accident, Media"
Block Level Institute for Rural Skill Acquisition (BIRSA),https://www.myscheme.gov.in/schemes/blifrsa,"The scheme aims to provide free, localized skill training to candidates at the block level in Jharkhand. The program is non-residential and operates in 24 districts across 80 blocks in the first phase.","Skill Development, Training, Employment, Youth"
Book Binder Training by Department for the Welfare of Differently Abled Persons,https://www.myscheme.gov.in/schemes/bbtbdftwodap,"The 'Book Binder Training by Department for the Welfare of Differently Abled Persons' was launched by the Department for the Welfare of Differently Abled Persons, Government of Tamil Nadu. The scheme aims to provide book binder training to visually impaired candidates.","Visually Impaired, Differently Abled Person, Training"
CHIEF MINISTER  EMPLOYMENT GENERATION  PROGRAMME (CMEGP),https://www.myscheme.gov.in/schemes/cmegp,Government of Maharashtra has approved the introduction of a new credit linked subsidy program called Chief Minister Employment Generation Program(CMEGP) for generation of employment opportunities through establishment of Micro & Small Enterprises in rural as well as urban areas in state.,"Scheduled Caste, Scheduled Tribe, Female, Other Backward Class, Person With Disability, VJNT"
CM's Jibon Anuprerana Scheme,https://www.myscheme.gov.in/schemes/cmjas,"The scheme aims to provide one-time financial assistance to eligible research scholars from public institutions in Assam, promoting academic excellence and innovation. It provides ₹25,000/- to research scholars and ₹40,000/- to Divyang research scholars.","Research, Scholar, PhD, Financial Assistance, PwD, Disability"
Campus Recruitment Assistance Scheme,https://www.myscheme.gov.in/schemes/cras,"The objective and the scope of this scheme is to provide Campus Recruitment Assistance to the eligible IT Units in Goa. A recruitment assistance of ₹10,000 per Fresher will be provided to the Existing and New units that recruit through Campus recruitment from the educational institutes in Goa.","Recruitment, Campus, Fresher, Assistance, College"
Capacity Building For Service Providers - Skill Testing & Certification,https://www.myscheme.gov.in/schemes/cbsp-stc,"The scheme ""Skill Testing & Certification"" is a Suo-Moto Sub-Category of Programmes under the Umbrella Scheme of ""Capacity Building for Service Providers"", Ministry of Tourism. In this scheme, financial assistance is provided to conduct Skilling and Re-Skilling Programmes.","Tourism, Skill, Training, Employment"
Capacity Building For Service Providers - Entrepreneurship Programme,https://www.myscheme.gov.in/schemes/cbsp-ep,"The scheme ""Entrepreneurship Programme"" is a Suo-Moto Sub-Scheme of the Ministry of Tourism under the Umbrella Scheme of ""Capacity Building for Service Providers"". In this scheme financial assistance is provided to the institutes (given below) to conduct entrepreneurship development programs.","Entrepreneurship, Training, Skill"
Cash Incentive to Wards of ESM (Academic Scholarship),https://www.myscheme.gov.in/schemes/ciwesm-as,"Through this scheme, the academically meritorious wards of the ESM / Widows of ESM pursuing higher education are provided cash incentive of ₹1,000 per month. The application should be submitted within three months from the date of publication of the result of the respective exam.","Incentive, Student, Ex-Serviceman, Widow, Education"
